	Words Popularity in CS	Purity in CS	Raw number: CS and keyword	Arxiv Pop	Arxiv Pur	Arxiv Single Word Count	label
"  computational statistics
"	0.0003653225806451613	0.23893805309734514	51875	0.0007956204379562044	0.21368715083798884	6870.0	0
"  network analysis
"	0.015806451612903227	0.3023255813953488	2244516	0.004102189781021898	0.3964028776978417	11500.0	0
"  convex analysis
"	0.0005669354838709678	0.19827089337175793	80504	0.0011897810218978102	0.19207920792079208	8620.0	0
"  singular value decomposition
"	0.0019596774193548386	0.19548872180451127	278274	0.002759124087591241	0.24285714285714285	14900.0	0
"  distance
"	0.6120967741935484	0.10127298444130127	86917741	0.049416058394160585	0.022872340425531913	1990000.0	0
"  algebraic logic
"	0.00016370967741935485	0.24708624708624707	23246	0.00021313868613138687	0.5593869731800766	839.0	0
"  numerical analysis
"	0.00016370967741935485	0.3630769230769231	23246	0.00021313868613138687	0.15903890160183065	73300.0	0
"  disk encryption
"	0.00016370967741935485	0.08138801261829653	23246	0.00021313868613138687	0.7087378640776699	106.0	0
"  real analysis
"	0.0024516129032258064	0.1653061224489796	348129	0.0007007299270072992	0.1807909604519774	5350.0	0
"  universal algebra
"	0.00035725806451612904	0.3732283464566929	50730	0.0008467153284671533	0.3948616600790514	2630.0	0
"  semiotics
"	0.0026693548387096773	0.10741839762611276	379048	0.00017226277372262773	0.5450346420323325	431.0	0
"  group theory
"	0.002564516129032258	0.19783783783783784	364161	0.005087591240875913	0.13264462809917354	48300.0	0
"  computational physics
"	0.002564516129032258	0.14947916666666666	364161	0.005087591240875913	0.15362997658079625	39900.0	0
"  approximation theory
"	0.002564516129032258	0.23210412147505424	364161	0.005087591240875913	0.266304347826087	7420.0	0
"  dynamical systems
"	0.012419354838709677	0.5239616613418531	1763548	0.009197080291970803	0.15726290516206481	84400.0	0
"  complex numbers
"	0.002991935483870968	0.10782122905027933	424854	0.0030437956204379564	0.09872122762148337	35900.0	0
"  algorithms
"	0.002991935483870968	0.8522588522588522	424854	0.0030437956204379564	0.0924812030075188	1790000.0	0
"  cheminformatics
"	0.002991935483870968	0.193717277486911	424854	0.0030437956204379564	0.5664939550949913	710.0	0
"  differential topology
"	0.0002161290322580645	0.16407185628742516	30690	0.00025036496350364963	0.10619195046439628	3250.0	0
"  intersection theory
"	7.991935483870968e-05	0.10231335436382755	11348	0.0002970802919708029	0.06587078651685394	7360.0	0
"  mathematical logic
"	0.0034112903225806453	0.20934065934065935	484403	0.0020364963503649637	0.5427435387673957	5080.0	0
"  mathematical finance
"	0.001379032258064516	0.23848238482384823	195822	0.001072992700729927	0.15702479338842976	8510.0	0
"  information theory
"	0.001379032258064516	0.7107843137254902	195822	0.001072992700729927	0.47435897435897434	86200.0	0
"  size
"	0.9274193548387096	0.02389558232931727	131693548	0.08102189781021898	0.04015151515151515	2350000.0	0
"  affine geometry
"	8.056451612903226e-05	0.1788973384030418	11440	0.0001145985401459854	0.10753424657534247	1470.0	0
"  addition
"	0.967741935483871	0.13163716814159293	137419354	0.06693430656934307	0.027672955974842768	2770000.0	0
"  security engineering
"	0.967741935483871	0.17115384615384616	137419354	0.06693430656934307	0.6466302367941712	553.0	0
"  artificial life
"	0.967741935483871	0.27164502164502163	137419354	0.06693430656934307	0.5887096774193549	2620.0	0
"  neural coding
"	0.967741935483871	0.17804878048780487	137419354	0.06693430656934307	0.3880952380952381	852.0	0
"  computational learning theory
"	0.967741935483871	0.5661764705882353	137419354	0.06693430656934307	0.6051660516605166	2560.0	0
"  tessellation
"	0.0009032258064516129	0.052336448598130844	128258	0.0007956204379562044	0.1762917933130699	5770.0	0
"  geometric topology
"	0.00022983870967741935	0.1701863354037267	32637	0.002094890510948905	0.1391111111111111	21100.0	0
"  spherical geometry
"	0.00015161290322580646	0.06225806451612903	21529	0.00022116788321167882	0.04231843575418994	6470.0	0
"  discrete mathematics
"	0.027338709677419356	0.9159420289855073	3882096	0.016423357664233577	0.7210884353741497	29600.0	0
"  graph operations
"	0.027338709677419356	0.3713235294117647	3882096	0.016423357664233577	0.545934530095037	997.0	0
"  permutations
"	0.010403225806451612	0.3229166666666667	1477258	0.009124087591240875	0.1848617176128093	68300.0	0
"  microlocal analysis
"	6.370967741935483e-05	0.14546952224052717	9046	6.56934306569343e-05	0.03497757847533632	2700.0	0
"  tropical geometry
"	6.266129032258065e-05	0.14563279857397504	8897	0.00032992700729927006	0.16245210727969348	2370.0	0
"  signal processing
"	6.266129032258065e-05	0.8525345622119815	8897	0.00032992700729927006	0.3045822102425876	70200.0	0
"  integral geometry
"	0.00010806451612903225	0.1569060773480663	15345	0.00017883211678832117	0.10658436213991769	2440.0	0
"  langlands program
"	4.362903225806452e-05	0.1478494623655914	6195	6.35036496350365e-05	0.05958904109589041	1490.0	0
"  evolutionary algorithms
"	4.362903225806452e-05	0.37583333333333335	6195	6.35036496350365e-05	0.5758354755784062	3910.0	0
"  means
"	0.9596774193548387	0.088	136274193	0.06883211678832117	0.03585551330798479	2140000.0	0
"  mathematical chemistry
"	0.9596774193548387	0.25565217391304346	136274193	0.06883211678832117	0.3687074829931973	693.0	0
"  bifurcation theory
"	0.0002532258064516129	0.14243697478991596	35958	0.0001759124087591241	0.0906015037593985	2670.0	0
"  vector calculus
"	0.0024596774193548386	0.44787644787644787	349274	0.00013503649635036497	0.1360544217687075	1390.0	0
"  topos theory
"	0.00012016129032258065	0.24058919803600654	17062	0.0005868613138686131	0.2653846153846154	2580.0	0
"  character encoding
"	0.0003935483870967742	0.04152542372881356	55883	6.423357664233576e-05	0.4489795918367347	189.0	0
"  mathematical induction
"	0.0010564516129032257	0.29646017699115046	150016	0.0006335766423357665	0.22835820895522388	3320.0	0
"  waves
"	0.08870967741935484	0.03771626297577855	12596774	0.005547445255474452	0.03443243243243243	199000.0	0
"  heat transfer
"	0.013145161290322581	0.0604	1866612	0.0006503649635036496	0.07771428571428571	10600.0	0
"  integral calculus
"	0.0016370967741935485	0.22737306843267108	232467	0.00011751824817518248	0.12014925373134329	1180.0	0
"  category theory
"	0.006862903225806452	0.7611940298507462	974532	0.005153284671532847	0.30376344086021506	16000.0	0
"  marginal concepts
"	5.64516129032258e-06	0.12482517482517483	801	0.0	0.0	1.0	0
"  extremal graph theory
"	5.64516129032258e-06	0.4217506631299735	801	0.0	0.3598591549295775	1370.0	0
"  military strategy
"	0.0004306451612903226	0.03111111111111111	61151	1.4598540145985402e-05	0.24691358024691357	61.0	0
"  theoretical computer science
"	0.0004306451612903226	0.9896907216494846	61151	1.4598540145985402e-05	0.8585526315789473	24900.0	0
"  algebraic combinatorics
"	0.0003491935483870968	0.3552	49585	0.0012481751824817517	0.3490909090909091	5560.0	0
"  light
"	0.6258064516129033	0.019020100502512564	88864516	0.02562043795620438	0.0117	2300000.0	0
"  ramsey theory
"	0.00021451612903225807	0.32611311672683513	30461	0.00045985401459854014	0.3193717277486911	2000.0	0
"  functional calculus
"	0.00010080645161290323	0.1336842105263158	14314	0.00029416058394160586	0.07408088235294118	5490.0	0
"  lattice theory
"	0.00040483870967741934	0.2285024154589372	57487	0.0006116788321167883	0.1778688524590164	4920.0	0
"  commutative algebra
"	0.0007	0.18544303797468353	99400	0.0030802919708029196	0.1697508896797153	28300.0	0
"  computability theory
"	0.0007	0.6085470085470085	99400	0.0030802919708029196	0.6669642857142857	1080.0	0
"  quantum cryptography
"	0.0007	0.32056451612903225	99400	0.0030802919708029196	0.3128654970760234	6880.0	0
"  rotational symmetry
"	0.00029919354838709675	0.06360485268630849	42485	0.0005678832116788322	0.04	18200.0	0
"  geometry
"	0.2435483870967742	0.22536231884057972	34583870	0.03233576642335766	0.01873015873015873	2800000.0	0
"  invariant theory
"	0.00023629032258064517	0.1415525114155251	33553	0.0005197080291970803	0.05274074074074074	14400.0	0
"  graph coloring
"	0.00023629032258064517	0.4907749077490775	33553	0.0005197080291970803	0.5778443113772455	3130.0	0
"  geometric algebra
"	0.0002967741935483871	0.2733333333333333	42141	0.00020218978102189782	0.22916666666666666	1210.0	0
"  sacred geometry
"	0.0008870967741935484	0.007586206896551724	125967	7.299270072992701e-07	0.1111111111111111	10.0	0
"  mental calculation
"	0.00014274193548387097	0.06334519572953737	20269	5.839416058394161e-06	0.14035087719298245	58.0	0
"  computer algebra
"	0.00014274193548387097	0.27285714285714285	20269	5.839416058394161e-06	0.22086956521739132	11600.0	0
"  evolutionary computation
"	0.00014274193548387097	0.6930434782608695	20269	5.839416058394161e-06	0.6955782312925171	7110.0	0
"  mathematical economics
"	0.0013145161290322581	0.2370266479663394	186661	0.00047299270072992703	0.38	1910.0	0
"  enumerative combinatorics
"	0.0002185483870967742	0.3064699205448354	31033	0.0007445255474452555	0.20944558521560575	4650.0	0
"  phase transitions
"	0.0016209677419354838	0.05350649350649351	230177	0.0028102189781021897	0.04723926380368098	68400.0	0
"  combinatorial chemistry
"	0.0016209677419354838	0.03646153846153846	230177	0.0028102189781021897	0.2751322751322751	169.0	0
"  denotational semantics
"	0.0016209677419354838	0.6456896551724138	230177	0.0028102189781021897	0.921875	1300.0	0
"  social statistics
"	0.0005193548387096774	0.04916030534351145	73748	2.8467153284671533e-05	0.19306930693069307	191.0	0
"  ergodic theory
"	0.0005411290322580645	0.20887573964497042	76840	0.0015255474452554743	0.1005952380952381	15300.0	0
"  calculus
"	0.19516129032258064	0.5351089588377724	27712903	0.01145985401459854	0.18640776699029127	95100.0	0
"  mesh generation
"	0.19516129032258064	0.16064981949458484	27712903	0.01145985401459854	0.32901234567901233	1640.0	0
"  logic programming
"	0.19516129032258064	0.5198776758409785	27712903	0.01145985401459854	0.8149606299212598	6020.0	0
"  bioinformatics
"	0.19516129032258064	0.5387931034482759	27712903	0.01145985401459854	0.391705069124424	19500.0	0
"  inversive geometry
"	1.5483870967741936e-05	0.16554621848739495	2198	2.408759124087591e-05	0.2088607594936709	144.0	0
"  type theory
"	1.5483870967741936e-05	0.28541666666666665	2198	2.408759124087591e-05	0.4061224489795918	4450.0	0
"  strategic management
"	0.020967741935483872	0.2064814814814815	2977419	0.00014452554744525547	0.37623762376237624	537.0	0
"  homological algebra
"	0.00026612903225806453	0.17346938775510204	37790	0.0003686131386861314	0.06449553001277139	7920.0	0
"  mathematical optimization
"	0.00026612903225806453	0.44607329842931936	37790	0.0003686131386861314	0.5203619909502263	2030.0	0
"  temporal logic
"	0.00026612903225806453	0.5749385749385749	37790	0.0003686131386861314	0.8538461538461538	3760.0	0
"  differential geometry
"	0.0023548387096774194	0.1556701030927835	334387	0.0036934306569343066	0.06310160427807486	61000.0	0
"  mathematical physics
"	0.007685483870967742	0.30091743119266057	1091338	0.008102189781021897	0.09016393442622951	116000.0	0
"  information geometry
"	0.007685483870967742	0.26802030456852793	1091338	0.008102189781021897	0.2942084942084942	2320.0	0
"  manifolds
"	0.0040967741935483875	0.030740740740740742	581741	0.0056277372262773726	0.0578740157480315	141000.0	0
"  linear logic
"	0.0005379032258064516	0.3628140703517588	76382	0.0012992700729927008	0.8208955223880597	1690.0	0
"  fractional calculus
"	0.0004790322580645161	0.18181818181818182	68022	0.00041605839416058397	0.1816272965879265	3690.0	0
"  surgery theory
"	1.9596774193548388e-05	0.08311258278145696	2782	1.9708029197080292e-05	0.04141104294478527	691.0	0
"  elementary arithmetic
"	0.0001532258064516129	0.15151515151515152	21758	0.00019781021897810218	0.47627416520210897	635.0	0
"  cryptography standards
"	0.0001532258064516129	0.22540983606557377	21758	0.00019781021897810218	0.6808510638297872	36.0	0
"  nonlinear algebra
"	1.4193548387096774e-05	0.2540792540792541	2015	6.569343065693431e-06	0.033210332103321034	327.0	0
"  technical drawing
"	0.00225	0.03852657004830918	319500	1.094890510948905e-05	0.07936507936507936	248.0	0
"  statistical mechanics
"	0.007411290322580645	0.28307692307692306	1052403	0.009635036496350365	0.09739130434782609	109000.0	0
"  randomness
"	0.016370967741935485	0.14130434782608695	2324677	0.011240875912408759	0.2815533980582524	45700.0	0
"  induction heating
"	0.0003056451612903226	0.024294478527607362	43401	5.839416058394161e-06	0.05714285714285714	142.0	0
"  rotation
"	0.07669354838709677	0.06356164383561644	10890483	0.010291970802919707	0.05708502024291498	286000.0	0
"  predicate logic
"	0.07669354838709677	0.4380952380952381	10890483	0.010291970802919707	0.8307692307692308	1430.0	0
"  multiplication
"	0.05443548387096774	0.2703180212014134	7729838	0.01489051094890511	0.136	158000.0	0
"  molecular geometry
"	0.00032016129032258066	0.060144927536231886	45462	6.35036496350365e-05	0.08996897621509824	782.0	0
"  additive number theory
"	7.17741935483871e-05	0.2818181818181818	10191	0.00019562043795620437	0.2504672897196262	1080.0	0
"  descriptive geometry
"	0.00029596774193548387	0.15964912280701754	42027	3.357664233576642e-05	0.2787878787878788	110.0	0
"  graph theory
"	0.00029596774193548387	0.9608540925266904	42027	3.357664233576642e-05	0.3812316715542522	29000.0	0
"  trigonometric functions
"	0.0015887096774193548	0.12590361445783133	225596	0.0004226277372262774	0.10157618213660245	5750.0	0
"  substructural logic
"	3.879032258064516e-05	0.6825	5508	9.781021897810219e-05	0.831858407079646	134.0	0
"  game theory
"	0.018145161290322582	0.2132435465768799	2576612	0.011313868613138687	0.6798245614035088	22700.0	0
"  bionics
"	0.0009596774193548388	0.06402116402116402	136274	7.007299270072993e-05	0.2704225352112676	357.0	0
"  stability theory
"	0.0004846774193548387	0.12848484848484848	68824	0.0003313868613138686	0.10861244019138756	4440.0	0
"  evolutionary game theory
"	0.00035	0.2092233009708738	49700	0.0003802919708029197	0.29269662921348316	1670.0	0
"  conformal geometry
"	0.00010564516129032258	0.16939890710382513	15001	0.0001240875912408759	0.04843304843304843	3440.0	0
"  environmental statistics
"	0.00023145161290322582	0.07678571428571429	32866	6.788321167883211e-05	0.16460176991150444	573.0	0
"  pi
"	0.20806451612903226	0.041104294478527606	29545161	0.02489051094890511	0.12716981132075472	257000.0	0
"  algebra
"	0.22983870967741934	0.41968911917098445	32637096	0.027226277372262773	0.0558282208588957	414000.0	0
"  network flow problem
"	0.22983870967741934	0.3902728351126928	32637096	0.027226277372262773	0.5971896955503513	851.0	0
"  multilinear algebra
"	0.00028064516129032256	0.2776	39851	0.0007591240875912409	0.20292275574112734	3940.0	0
"  mathematical psychology
"	0.0003169354838709677	0.19170731707317074	45004	0.0005313868613138687	0.5756578947368421	1530.0	0
"  combinatory logic
"	0.0003169354838709677	0.4423076923076923	45004	0.0005313868613138687	0.8836363636363637	544.0	0
"  finite geometry
"	9.032258064516129e-05	0.19931856899488926	12825	0.0002145985401459854	0.18726114649681527	1440.0	0
"  fair division
"	0.00015	0.1410071942446043	21299	0.00039343065693430655	0.6054732041049031	620.0	0
"  hamiltonian mechanics
"	0.00011451612903225806	0.12741935483870967	16261	0.00012627737226277372	0.06383763837638376	2500.0	0
"  computational geometry
"	0.00011451612903225806	0.43113207547169813	16261	0.00012627737226277372	0.5833333333333334	18000.0	0
"  real numbers
"	0.00967741935483871	0.31693989071038253	1374193	0.008759124087591242	0.17965023847376788	63500.0	0
"  gpgpu
"	0.0027016129032258066	0.319047619047619	383629	0.00047737226277372264	0.4854838709677419	1240.0	0
"  supersymmetry
"	0.0005508064516129033	0.06	78214	0.0007956204379562044	0.015482954545454546	74000.0	0
